,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg,ID.1,Epoche,dtm_Ivis_1,dtm_Ivis_2,dtm_Ivis_balladen_sup_1,dtm_Ivis_balladen_sup_2,sonett,dtm_Ivis_sonett_1,dtm_Ivis_sonett_2,bert_Ivis_sonett_1,bert_Ivis_sonett_2,bert_Ivis_sonett_sup_1,bert_Ivis_sonett_sup_2,bert_Ivis_1,bert_Ivis_2,bert_Ivis_sup_1,bert_Ivis_sup_2,dtm_Ivis_sup_1,dtm_Ivis_sup_2
3296,l0030212,Wanderlied.,Justinus Kerner.,5,8,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030212,Realismus,-0.9945351999999998,-3.1247811000000003,-2.7486823,1.043894,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.6969023,1.1898571000000002,-1.9766318999999999,-0.0008123156,0.6742908000000001,-1.6242212
4297,l0050022,Wanderlied.,Justinus Kerner.,5,8,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050022,Realismus,-1.0946416,-3.1276667,-2.687067,0.9556774,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.072964,1.4543375,-2.2851236,-0.22729138,0.5766366999999999,-1.72702
4536,l0050261,Wandervögel.,Otto Roquette.,3,8,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050261,Realismus,3.685413,-1.158771,-5.074081,0.81115615,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.8890343999999997,3.2804856,-1.7278879,-1.0953277,-2.6389596,2.332914
3520,l0030436,Wandervögel.,Otto Roquette.,3,8,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030436,Realismus,3.694881,-1.1250601,-5.055231,0.7804763000000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.1933717999999995,3.3758974000000004,-1.8150786,-1.2568754999999998,-2.667025,2.3405337000000004
4083,l0040423,Wandervögel.,Otto Roquette.,6,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040423,Realismus,3.8300343,-1.0862223999999998,-5.1355457000000015,0.71087825,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.2442577,3.4091349,-1.1334231000000001,-0.01639457,-2.7745404,2.4290432999999996
4903,l0080051,Was ich liebe,"Dörmann, Felix",6,4,"Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.",1899,"Renner, August",l0080051,Moderne,2.2175472000000003,-3.1010737,-3.9297073,1.0478222,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.129537,0.7117613,1.1708823,0.67709905,0.9855896000000001,1.0321905999999998
858,l00110129,Was ich liebe,"Dörmann, Felix",6,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110129,Moderne,2.1715117000000004,-3.1079593,-3.9126766,1.0678484,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.3770528,-1.2392964,3.3400354,1.9809150000000002,1.1467491,1.0313120999999998
4038,l0040378,Wer keinen Frühling hat.,Otto Prechtler.,3,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040378,Realismus,-2.3846579,-0.7368304,-3.8585129,0.74382615,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.264437,3.6748586000000003,-2.1232264,-1.6097608,-0.85555065,-1.6293699
3090,l0030006,Wer keinen Frühling hat.,Otto Prechtler.,3,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030006,Realismus,-2.3233678,-0.82092756,-3.8835804,0.75131917,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.7822847,4.263499299999999,-2.4978,-1.652382,-0.85256124,-1.5702003
2336,l00170261,Wer weiß wo,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",5,6,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170261,Moderne,-0.64833105,-0.6778427,-2.7974706,0.58525014,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.1126132,1.0810275,0.8876383,0.23949127,0.5939934,0.2699067
150,l00100139,Wer weiß wo,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",5,6,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100139,Moderne,-0.6856991,-0.6731798000000001,-2.7401402000000004,0.5392571,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.4042385,0.8224498,1.0762031,0.39168137,0.62077546,0.2603254
1092,l00110363,Wer weiß wo,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",5,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110363,Moderne,-0.6856991,-0.6731798000000001,-2.7401402000000004,0.5392571,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.2748678,-0.16702117,1.7011603,1.1480648999999998,0.62077546,0.2603254
931,l00110202,Wie es kam,"Ginzkey, Franz Karl",2,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110202,Moderne,-2.8096282,1.0108947,-1.7381278000000002,0.4413153,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,4.437844,-0.9231396999999999,1.7263263,2.106882,1.0820513,0.37774533
2205,l00170130,Wie es kam,"Ginzkey, Franz Karl",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170130,Moderne,-2.8096282,1.0108947,-1.7381278000000002,0.4413153,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,4.4350653,-0.3653778,1.8491452000000002,1.4323283000000002,1.0820513,0.37774533
4984,l0090039,Wiegenlied für meinen Jungen,"Dehmel, Richard",5,6,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,1899,"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]",l0090039,Moderne,-0.36794138,0.033290226,-3.1393285,1.3847085,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.030439242999999998,2.1575894,0.41498637,-1.03061,0.28835836,0.5930763000000001
4681,l0060065,Wiegenlied für meinen Jungen,"Dehmel, Richard",5,6,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",1893,"Bierbaum, Otto Julius",l0060065,Moderne,-0.42808747,0.0032109227,-3.114107,1.3713336,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.13331896,2.1625137000000003,0.47937736,-1.0536795,0.30409515,0.50676394
2182,l00170107,Winter,"Falke, Gustav",6,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170107,Moderne,-0.6963925999999999,0.104116164,-2.673233,0.91133827,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.2025951000000001,0.30136114,0.804504,-0.79334307,0.29237029999999997,0.55154467
1910,l00150188,Winter,"Gebsattel, Marie von [alt. Gebsattel, Marie Freiin von] [alt. Gebsattel, Marie Freiin von]",1,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",1911,"Huch, Margarete",l00150188,Moderne,-2.1920116000000003,-2.057166,-2.1649377,2.470059,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.99169475,-2.0297240000000003,3.3502083,2.9441805,1.8186918,-0.64102817
98,l00100091,Winter,"Falke, Gustav",7,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100091,Moderne,-0.6963925999999999,0.104116164,-2.673233,0.91133827,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.6537581,-0.23730679999999998,1.239208,-0.28539714,0.29237029999999997,0.55154467
1909,l00150187,Winter,"Gebsattel, Marie von [alt. Gebsattel, Marie Freiin von] [alt. Gebsattel, Marie Freiin von]",1,8,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",1911,"Huch, Margarete",l00150187,Moderne,-2.1389048,-1.5231239,-2.9003382,0.83144826,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.0188127,0.44196194,-0.5373226,-3.9103682,1.7915544999999997,-1.0254601
2010,l00160040,Wo nur?,"Held, Franz",3,8,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",1894,"Bierbaum, Otto Julius",l00160040,Moderne,1.5409081,-0.734841,-3.4475875,1.0425639000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.8931110999999999,-1.1158785,2.3338099,0.52022344,0.09553099999999999,1.3554499
982,l00110253,Wo nur?,"Held, Franz",3,8,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110253,Moderne,1.0333886,-0.8083693000000001,-3.2913172,1.1461966,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.14791979,-1.9075538,3.1297781000000002,0.8129809,0.42617790000000005,1.1586101
3376,l0030292,"Wohl fühl' ich, wie das Leben rinnt.",Theodor Storm.,5,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030292,Realismus,4.4125977,-0.69562566,-4.3263493,1.2198578000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.6341329,4.8491335,-2.0857735,-1.998922,-2.64434,1.9394275
4189,l0040529,"Wohl fühl' ich, wie das Leben rinnt.",Theodor Storm.,5,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040529,Realismus,4.275077,-0.6764378000000001,-4.306517,1.2060885,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.2966712000000005,4.591387,-1.9026672999999998,-1.9146474999999998,-2.5756824000000003,1.9013972
5062,l0090117,Zaudernde Liebe,"Kitir, Josef",3,8,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,1899,"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]",l0090117,Moderne,-2.4603224,0.09619102,-3.0647094,1.2696689,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.8730364,1.2325705,-0.75529176,-2.0341866000000004,1.4380653,-0.038725894
4894,l0080042,Zaudernde Liebe,"Kitir, Josef",3,8,"Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.",1899,"Renner, August",l0080042,Moderne,-2.4498713,0.08745602,-3.0990763,1.1922667,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.2979138,0.8910538,-0.6968699,-1.3565646,1.715369,0.16005372
1724,l00150002,ohne Titel,"Gebsattel, Marie von [alt. Gebsattel, Marie Freiin von] [alt. Gebsattel, Marie Freiin von]",1,5,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",1911,"Huch, Margarete",l00150002,Moderne,-0.62962824,0.1948757,-2.624169,1.2526703,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.3763967,2.532211,1.0256721,-3.4736373,1.0775615,0.20470396
1903,l00150181,ohne Titel,"Gebsattel, Marie von [alt. Gebsattel, Marie Freiin von] [alt. Gebsattel, Marie Freiin von]",1,8,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",1911,"Huch, Margarete",l00150181,Moderne,-2.1389048,-1.5231239,-2.9003382,0.83144826,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.913292,0.48027423,-0.7249709,-3.8399822999999995,1.7915544999999997,-1.0254601
4970,l0090025,Über den Bergen,"Busse, Carl [alt. Busse, Karl]",1,6,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,1899,"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]",l0090025,Moderne,0.4553823,-3.2034469,-3.4809966,1.2991518,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.7622871,-0.16342936,1.3030845,-0.5716614999999999,1.3568517,0.010791408
36,l00100035,Über den Bergen,"Busse, Carl [alt. Busse, Karl]",1,6,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100035,Moderne,0.4553823,-3.2034469,-3.4809966,1.2991518,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.4399704,0.18559277,0.9869710999999999,-0.49239057,1.3568517,0.010791408
105,l00100098,,"Hart, Julius",10,8,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100098,Moderne,0.9560089,0.5482151,-3.3976648000000003,0.372839,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.1064043,-1.4308047,2.9387636,-2.082459,-0.065426074,1.0614052
104,l00100097,,"Hart, Julius",6,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100097,Moderne,-3.0506744,-0.8765358,-2.8301282000000003,1.5408701,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.396961,-1.1517137,1.4121853000000002,-1.1227257,1.364649,-0.544428
109,l00100101,,"Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100101,Moderne,3.5405524,0.8446456,-4.8128786,1.1353194,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.44736713,4.7014575,-0.047239114000000006,-1.596131,-2.0013683,2.5956547000000003
2224,l00170149,,"Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]",3,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170149,Moderne,2.3272464,1.2146133999999995,-3.804273,1.4413533,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.21325548,4.521516,-0.054350607,-1.5835079,-0.71899426,1.7682248
158,l00100146,,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",3,27,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100146,Moderne,0.68645704,0.1959551,-3.9434721,0.2947763,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.289018,1.121376,-1.6044,-4.4069769999999995,-0.37533203,1.1691461
159,l00100147,,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",13,7,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100147,Moderne,-0.74407774,-1.1815977,-2.9644651,0.58143985,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.19514386,-1.65582,2.5436316000000003,0.83543617,0.2963785,0.13653916
160,l00100148,,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",1,8,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100148,Moderne,-0.1365179,-3.177576,-1.5618042,1.2425936000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.3315039,-1.5551641999999999,2.4506462000000004,-0.59284943,2.0015965000000002,-0.58577174
161,l00100149,,"Lindner, Anton",8,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100149,Moderne,-0.550445,-0.105051436,-2.7507317,0.5784474000000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.2519813,0.61524713,1.3227881000000001,0.27342623,0.40376905,0.5949964
163,l00100150,,"Lindner, Anton",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100150,Moderne,0.18059066,0.24649708,-3.4748116,1.2486696000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.64321727,0.8298300999999999,2.065049,-1.0216703,0.14724566,0.9764537
165,l00100152,,"Lindner, Anton",2,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100152,Moderne,-0.36861098,-3.3197384,-2.7122636000000004,1.9810427,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.36721975,-2.304757,4.0846987,3.163992,1.5360851999999998,-0.7409085999999999
164,l00100151,,"Lindner, Anton",5,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100151,Moderne,-0.24277379,-1.731699,-2.6410406,1.4490208999999998,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.3390987,-1.0032596999999999,1.6828374,-0.75570387,1.1334416999999999,-0.28643674
169,l00100156,,"Lingen, Thekla",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100156,Moderne,0.78596765,-0.09383387,-3.1845405,-0.121373765,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.9519042000000002,1.0967511,0.7151101,-0.0008797266,-0.46699589999999996,1.5516641000000002
168,l00100155,,"Lingen, Thekla",5,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100155,Moderne,-0.92045933,-0.68172055,-2.6525767000000005,0.89766437,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.4271407000000003,0.42676055,1.0182663,0.55502343,0.8227465,-0.3783493
167,l00100154,,"Lingen, Thekla",5,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100154,Moderne,-1.3845044,-1.6020982,-4.4184685,1.3301316,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.7161927,5.337661,-1.3202926000000001,-2.4486897,-0.2367478,1.4534044
166,l00100153,,"Lingen, Thekla",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100153,Moderne,2.3336213,0.88419765,-4.462786,1.1562655000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.3546650000000002,2.9947991000000003,-1.0735613000000002,-2.165708,-0.7760831,2.1198177000000005
174,l00100160,,"Mackay, John Henry",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100160,Moderne,2.8179545,1.8666531,-4.850665,1.6171038999999998,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.056222666,4.93255,-0.5964738,-1.8297546000000002,-2.8074653,2.1790697999999997
172,l00100159,,"Mackay, John Henry",3,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100159,Moderne,2.252263,1.010822,-4.7595763,0.93568176,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.35216,3.0731912,0.13486117,-2.5573854,-1.0426501,2.0046685
171,l00100158,,"Mackay, John Henry",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100158,Moderne,2.2315664,-1.7845465,-3.9067283,0.27667347,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.18094139,1.9241251,0.5883921,-0.88981307,0.086961165,1.5280084999999999
170,l00100157,,"Mackay, John Henry",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100157,Moderne,-0.23886107,-1.2299726999999998,-3.2221797000000003,0.8501549,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.3401058,0.69148415,0.44094595,-1.8879751,0.98586607,0.12393893
175,l00100161,,"Maria, Karl",3,3,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100161,Moderne,4.523877,-1.6453466,-4.2958484000000015,1.2852736,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.6448061000000003,1.8547957,1.0453811,0.13190913,-1.5276343000000001,3.8302817000000005
176,l00100162,,"Maria, Karl",5,2,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100162,Moderne,-2.5187097,-3.0274513,-3.0648767999999995,0.89023745,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,5.1697927,-0.079038106,1.7495022,1.8786087,1.9874901999999999,-1.1441288
177,l00100163,,"Maria, Karl",3,2,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100163,Moderne,2.4305413,1.0260913,-3.599819,0.75206155,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.4054900000000004,2.8183917999999997,0.88173187,-0.7783514,-0.24530503,2.6476697999999996
189,l00100174,,"Morgenstern, Christian",2,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100174,Moderne,-1.4226413,-2.2095928,-2.9516115000000003,1.0593108999999998,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.86465377,-0.4062956,1.4733363000000002,-0.44541052,1.4695789,-0.6299384
179,l00100165,,"Morgenstern, Christian",5,7,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100165,Moderne,0.60208833,0.16769782,-3.8258274,0.75761336,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.4406577,0.87081236,1.3546958,-0.2610711,0.016101955,1.6553015
178,l00100164,,"Morgenstern, Christian",9,6,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100164,Moderne,-3.9379709,0.2799575,-3.0918822,1.1803449,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.7968946,-0.23741968,2.3627005000000003,1.4680858,2.4677227000000004,-0.54513603
188,l00100173,,"Morgenstern, Christian",2,9,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100173,Moderne,-1.1681768999999995,-0.75669485,-2.9445627,1.4193541,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.1887083999999999,-2.1331341,2.8643308,2.3416773999999996,0.746246,-0.07942639
180,l00100166,,"Morgenstern, Christian",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100166,Moderne,1.7319186000000002,1.072931,-2.8890392999999994,0.5551461999999999,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.5536590000000001,2.1672192000000003,0.5958494000000001,-0.5858211,-0.68578756,2.3060179
181,l00100167,,"Morgenstern, Christian",3,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100167,Moderne,-1.9113053,0.55160993,-4.2223169999999985,0.5754704,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.524368,-0.40184408,-0.28417040000000005,-4.071828,0.17403239999999998,0.74927074
182,l00100168,,"Morgenstern, Christian",1,29,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100168,Moderne,0.90137726,0.83752453,-3.367723,0.5898883,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.5764437000000004,-1.0314482,1.1471905,-2.9748645000000002,-0.29040140000000003,1.6944643
