ID	Titel	Autor	Strophen	Verse	Anthologie	Jahr	Hrsg	ID.1	Epoche	dtm_Ivis_1	dtm_Ivis_2	dtm_Ivis_balladen_sup_1	dtm_Ivis_balladen_sup_2	sonett	dtm_Ivis_sonett_1	dtm_Ivis_sonett_2	bert_Ivis_sonett_1	bert_Ivis_sonett_2	bert_Ivis_sonett_sup_1	bert_Ivis_sonett_sup_2	bert_Ivis_1	bert_Ivis_2	bert_Ivis_sup_1	bert_Ivis_sup_2	dtm_Ivis_sup_1	dtm_Ivis_sup_2
l00110142	Heide im Herbst	Evers, Franz	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110142	Moderne	0.20625208	-1.4631372999999999	-3.5037464999999997	1.3482027	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.7448519	-1.643713	3.377412	1.1067358	0.9255214	0.60610795
l00110143	Nacht	Evers, Franz	4	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110143	Moderne	1.5356112	-1.8256413	-4.336156	0.8162604999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.035235	0.3620764	0.8198872	-2.1800058	-0.045344405	1.1136287
l00110144	Der Priester	Evers, Franz	7	15	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110144	Moderne	1.604217	0.4850906	-4.976713	0.31647897	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.7344685	1.1353722	1.2377611	-2.562861	-0.69669414	1.5182899
l00110145	Die Dichter	Evers, Franz	13	3	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110145	Moderne	-2.8766582	1.0213684	-2.8556793	0.9470709	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.4138172	1.1344233	0.96072584	-0.15122788	1.8151895	-0.2982605
l00110146	Leben	Evers, Franz	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110146	Moderne	1.2661378	-2.3138384999999997	-3.3858113	1.1474742	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.94474924	0.3544855	0.73048145	0.20227465	0.7318542	1.7157186
l00110147	Lerchen	Faktor, Emil	1	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110147	Moderne	-0.6330840999999999	0.6579501999999999	-3.0539565	1.4343245	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.9969562	-1.4775606	2.3687565	-1.3315902	0.68658113	1.1324357
l00110148	An kleine Mädchen	Faktor, Emil	8	3	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110148	Moderne	2.5698338	-2.0915444	-4.346922	0.34736094	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	3.5950954	0.39255482	1.6980597	0.7011383	-0.18909283	1.5488633
l00110149	Peccavi?	Faktor, Emil	5	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110149	Moderne	4.597375	-0.38136950000000003	-5.63246	0.11615193	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.006429	3.247222	-0.45625988	-2.5492966	-2.0694652	3.134294
l00110150	Erlösung	Falckenberg, Otto	8	1	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110150	Moderne	1.9642400000000002	-0.024647221	-4.725579	0.40394592	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.7667937	0.5449619	1.444934	-0.28388616	-0.5865617	1.9973899
l00110151	Der Dichter	Falke, Gustav	5	2	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110151	Moderne	-1.0552912	-0.16816935	-2.9630415	1.4187604999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	3.9184387	-1.7037485	3.2953358	3.0826068	1.3174472	0.84843373
l00110152	Auf einem andern Stern	Falke, Gustav	5	17	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110152	Moderne	-0.6184736	-1.0315081	-3.0018785	1.1177834	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.5132443	-1.7211056	2.2184217	0.24192211	0.73806965	0.34668154
l00110153	Himmelfahrt	Falke, Gustav	2	14	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110153	Moderne	0.30631536	-0.32580180000000003	-3.4130678	0.7239343	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.70941305	-1.460224	2.338889	0.281062	0.82590556	1.2556293
l00110154	Aus dem Takt	Falke, Gustav	3	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110154	Moderne	1.7387991000000003	0.7876065999999999	-4.265531	0.2873695	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.046658754	0.5550195	1.3376423	-0.5626447	-0.8998234	2.2284827
l00110155	Die feinen Ohren	Falke, Gustav	4	7	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110155	Moderne	2.0630726999999998	0.045169413	-4.866517	0.51285875	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.250032	1.5541258	0.7968304	-0.22278795	-1.1034412	2.2671018
l00110156	Ein Unterschied	Falke, Gustav	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110156	Moderne	2.3431832999999997	1.259391	-4.120804	0.8664768	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.5452657	2.9998693	0.75379235	-0.64086705	-0.90032053	1.9523336
l00110157	Unheimliche Stunde	Falke, Gustav	3	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110157	Moderne	-0.60781765	0.29049638	-2.0627308	0.6470471	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.3702921	-1.3481354	2.2511082	1.4335089	0.86050093	0.8323255
l00110158	Ein Harfenklang	Falke, Gustav	3	9	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110158	Moderne	-1.1970962	-1.7678383999999998	-2.3563716	2.0964863	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.3169918	-1.4824258	2.8596282	-0.26767012	0.9359163	-0.8391224
l00110159	Mein Herz	Falke, Gustav	3	7	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110159	Moderne	2.4228617999999997	0.9736189000000001	-4.335276	0.9692980999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.69421655	0.37284318	1.4964837	-0.37096182	-1.3523809	1.2302933
l00110160	Nachtwandler	Falke, Gustav	6	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110160	Moderne	-0.3694272	0.41041815	-3.0250797	0.44539735	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	3.5201118	0.6150318	1.5219244	0.9853137	0.76119363	0.948125
l00110161	Nach Jahren	Falke, Gustav	6	1	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110161	Moderne	1.354319	-3.1003027000000003	-3.5569537	1.1512041000000002	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	4.4851303	-0.23552327	2.943257	1.0760703	0.51691777	1.0808511
l00110162	Erwacht	Falke, Gustav	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110162	Moderne	0.04655995	1.0667303	-4.060146	1.0035075	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.7045624	2.8932903	0.35291734	-0.7768566	-0.13480105	1.7156699
l00110163	Märchen	Falke, Gustav	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110163	Moderne	4.61373	-1.4446374	-4.8855699999999995	0.7792328000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.4306614	2.362385	0.9532411	-0.50635695	-1.9904665	3.3758843
l00110164	Fromm	Falke, Gustav	3	1	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110164	Moderne	2.824462	0.8620991	-3.7485974000000004	1.1378186000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	4.459571	2.039151	2.5628114	-1.0798821	-0.30249608	2.3044002
l00110165	Vor Schlafengehen	Falke, Gustav	5	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110165	Moderne	-0.66688454	-0.7923463000000001	-3.0369933	1.3059535	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	3.3453736	-0.82620406	2.892753	2.165201	0.9658612	0.12297398
l00110166	Seele	Falke, Gustav	2	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110166	Moderne	-0.08638798	0.9088985	-3.3131785000000002	1.6287466999999998	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.364416	-1.4767143	2.9039617	1.6908505	1.0908751	0.7197189
l00110167	Der Alte	Falke, Gustav	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110167	Moderne	1.4843374	0.877604	-4.072706	0.64839077	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.737764	-1.1703856	2.294858	1.6942767	-0.18461609	2.463211
l00110168	Fraue, du Süße	Finckh, Ludwig	5	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110168	Moderne	0.14790495	0.9130523000000001	-3.622172	1.1476514	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	3.396041	2.946745	2.2701735	-1.1988655	-0.2461518	1.1263645
l00110169	Liselore	Finckh, Ludwig	5	12	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110169	Moderne	-1.6624414	-1.5199323	-2.3802974	1.1923515	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	3.8785672	0.6673167	2.5789347	-0.115521744	1.0794525	-0.32526708
l00110170	Bettler	Finckh, Ludwig	3	9	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110170	Moderne	3.2648566000000003	-1.0532336000000002	-4.8895454	0.18432936	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.17364769	0.5922183	0.8669953	-0.61777747	-0.92294514	2.456334
l00110171	Sonnenkraft	Flaischlen, Cäsar [alt. Flaischlen, Caesar]	2	11	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110171	Moderne	-1.2158093	0.9878062	-3.040633	0.77184445	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.7618482	-0.13421476	2.3302112	-2.3597567	1.0987406	0.14595026
l00110172	Rügen [Bleistiftskizzen]	Flaischlen, Cäsar [alt. Flaischlen, Caesar]	1	20	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110172	Moderne	-1.1132031999999998	0.46624807	-1.9858387999999998	1.6354287	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.0272647	-2.3047693	4.713053	1.6118498	1.110593	0.5684671
l00110173	Was müde macht! [Bleistiftskizzen]	Flaischlen, Cäsar [alt. Flaischlen, Caesar]	1	14	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110173	Moderne	-1.5938517	-0.2890311	-3.003143	1.2099973	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.13379979	-2.0170422	3.04609	0.7116243	1.0914644	-0.13928956
l00110174	Tagebuchblätter	Flaischlen, Cäsar [alt. Flaischlen, Caesar]	6	14	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110174	Moderne	0.010727637	1.3111403999999998	-3.5491940000000004	0.6629429	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.0779562	2.8001041	1.5709641	-2.485987	-0.19074379	1.0431556
l00110175	Die Alten und die Jungen	Fontane, Theodor Fontane	1	22	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110175	Moderne	-1.7943790000000002	-2.4804227	-2.94998	0.7864148	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.0438147	1.6617626	-1.1611459	-3.7787182	1.7994492	-0.885325
l00110176	Was mir gefällt	Fontane, Theodor	2	11	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110176	Moderne	-0.53219354	-0.64866644	-3.4115733999999995	1.343861	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	4.058533	0.9947445	2.122961	0.44842815	0.67944324	0.42753792
l00110177	Meine Gräber	Fontane, Theodor	5	12	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110177	Moderne	-0.7843195	-0.54127455	-2.8431926	0.85811055	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.0599215	-1.8335992	3.270485	2.6155057	0.598122	0.47051284
l00110178	Die Gans von Putlitz	Fontane, Theodor	15	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110178	Moderne	-2.1089113	0.03494731	-2.705851	0.2651696	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	4.558826	1.0587995	0.4910164	0.98377657	-0.13199718	0.03257584
l00110179	Der 6. November 1632	Fontane, Theodor	10	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110179	Moderne	-1.0023183	-0.21215057	-2.730388	0.9077627	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.9531302	-1.2614413	2.780187	2.3868456	0.38966587	0.3191964
l00110180	Maria Duchatel	Fontane, Theodor	27	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110180	Moderne	-0.10277303	0.58241487	-3.7833407	0.18043011	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	4.2966356	0.6690439	1.1200937	0.62056684	0.019981142	1.0396352
l00110181	Grabschrift	Fontane, Theodor	1	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110181	Moderne	0.59715587	-2.4162762000000004	-2.7308981	1.4840058	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.2151904	1.3099077	-0.4373848	-3.3610318	2.3195794	0.6797021
l00110182	Nebelphantasie	Friedrichs, Hermann	2	22	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110182	Moderne	-1.2258778000000001	-2.1326652000000004	-2.5336814	0.8474251	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.482067	-1.180991	1.5505403	-4.4259353	0.7402586	-0.4695093
l00110183	Sommervögel	Frommel, Otto	2	10	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110183	Moderne	0.16207615	-3.6355531	-3.2352552000000006	1.3846530000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.22230673	-2.356029	4.2468004	2.7214425	1.996777	-0.646958
l00110184	Die Regenfrau	Frommel, Otto	2	15	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110184	Moderne	-0.31704795	-2.9797595	-1.9541669999999998	1.3166213	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.2108691	-2.3073938	4.1276784	0.61496425	2.021989	-0.8216352
l00110185	Toter Herbst	Frommel, Otto	5	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110185	Moderne	-2.3849492000000003	0.74781877	-3.9865205	0.9585345	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.1240497	-1.105374	2.2063868	1.9067062	2.05532	1.5144622
l00110186	Sturmnacht	Fuchs, Georg	5	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110186	Moderne	-2.1640177000000005	-1.8674861	-2.6618516	0.8606646000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.2349834	-1.1538177	0.7880409	0.89908653	1.4944751	-0.50478727
l00110187	Auf der Hallig	Fuchs, Georg	4	3	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110187	Moderne	-1.2255506999999999	-0.09262513	-2.7727060000000003	1.5634688	sonett	-1.2255506999999999	-0.09262513	1.2770034074783325	-1.8500635623931885	-2.163121223449707	2.220757484436035	0.43833572	-1.0630246	1.7623181	2.0235362	0.65852094	0.2849471
l00110188	Meeresträume	Fuchs, Georg	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110188	Moderne	0.74938893	0.33650535	-3.2580156000000002	0.9033745000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.1844354	-1.0888588	2.8622253	2.7573555	-0.11297189	1.5231681
l00110189	Abend	Fulda, Ludwig	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110189	Moderne	2.7991989	-0.55669594	-4.114917	0.4962624	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.4097185	-0.92046607	2.5314956	1.9804099	-0.9590504	2.7247176
l00110190	Stromab	Fulda, Ludwig	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110190	Moderne	1.3852434999999998	-2.4542900000000003	-3.6490176	1.1750305	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.4573159	0.28232554	0.9857551	1.4961354	1.6606979	1.4757942
l00110191	Nachtbild	Fulda, Ludwig	2	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110191	Moderne	0.0005242331	-3.90844	-2.5235422	1.8948928	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.5439433	-2.4218814	4.303165	3.7216048	1.9395267	-0.9822464
l00110192	Verborgener Schimmer	Gabriel, Hans	2	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110192	Moderne	1.6899604	-3.3978925	-2.7564692	2.000956	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.6423055	-0.21114904	2.0994232	1.4259222	2.148817	0.545468
l00110193	Träumerei	Gabriel, Hans	2	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110193	Moderne	0.71122986	-4.0530443	-3.1691875	0.7131525	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.38256493	0.7059547	1.9831717	-0.8442619	2.1394064	0.30820838
l00110194	Gustav III. von Schweden auf dem Maskenball	Gaudy, Alice Freiin von	8	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110194	Moderne	-1.8398849	-0.4666607	-2.9035306	0.78451973	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.1046399	-0.9033944	2.5441623	0.71132874	0.5704273	0.21478367
l00110195	Die Spinnerin	Gaudy, Alice Freiin von	5	15	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110195	Moderne	-1.1711086000000002	-1.3604027	-2.6885417	0.6682996	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.4585037	-1.6782913	2.4672904	-0.42357746	0.60623896	-0.15611249
l00110196	Die Wolke	Gaudy, Alice Freiin von	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110196	Moderne	-0.15471517	-1.9780706000000001	-3.0462554	1.1218565	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.49543092	-2.009173	2.9412541	1.3729664	0.57658136	-1.1548449
l00110197	Lied der Knospen	Geiger, Albert	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110197	Moderne	-0.8895136	-5.2001457	-3.2540642999999996	1.925014	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.32570434	0.23210865	1.774688	-0.30325747	2.0426333	-0.9638802
l00110198	Zwei Marienbilder	Geiger, Albert	13	2	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110198	Moderne	-0.6071425	-1.3811831	-3.0822203	1.253051	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	3.5894978	1.1338911	1.136182	0.4593586	0.49655423	-0.07899365
l00110199	Die Kranke	Geiger, Albert	7	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110199	Moderne	1.9275664000000001	-0.8931474	-3.910627	0.87059885	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.3135422	1.342591	0.7969376	-1.4401188	-0.7113763	1.5471487
l00110200	Das Kummerschifflein	Geucke, Kurt	7	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	l00110200	Moderne	1.0202947	1.2673324	-3.3785555	-0.084689036	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.83840346	3.5674534	-0.10901502	-1.6443962	-0.2621407	1.3390044
